Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1753708845,1,,Aggregated,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,160,0,950.0,962.1857280746553,18.49354201112874,3112.452250003116,51.9
1753708846,1,POST,/matrix-multiplication,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,160,0,950.0,962.1857280746553,18.49354201112874,3112.452250003116,51.9
1753708846,1,,Aggregated,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,160,0,950.0,962.1857280746553,18.49354201112874,3112.452250003116,51.9
1753708847,1,POST,/matrix-multiplication,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,161,0,950.0,969.372465272878,18.49354201112874,3112.452250003116,51.91304347826087
1753708847,1,,Aggregated,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,161,0,950.0,969.372465272878,18.49354201112874,3112.452250003116,51.91304347826087
1753708848,1,POST,/matrix-multiplication,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,161,0,950.0,969.372465272878,18.49354201112874,3112.452250003116,51.91304347826087
1753708848,1,,Aggregated,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,161,0,950.0,969.372465272878,18.49354201112874,3112.452250003116,51.91304347826087
1753708849,1,POST,/matrix-multiplication,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,161,0,950.0,969.372465272878,18.49354201112874,3112.452250003116,51.91304347826087
1753708849,1,,Aggregated,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,161,0,950.0,969.372465272878,18.49354201112874,3112.452250003116,51.91304347826087
1753708850,1,POST,/matrix-multiplication,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,161,0,950.0,969.372465272878,18.49354201112874,3112.452250003116,51.91304347826087
1753708850,1,,Aggregated,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,161,0,950.0,969.372465272878,18.49354201112874,3112.452250003116,51.91304347826087
1753708851,1,POST,/matrix-multiplication,0.300000,0.000000,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200,162,0,950.0,976.6862941911246,18.49354201112874,3112.452250003116,51.925925925925924
1753708851,1,,Aggregated,0.300000,0.000000,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200,162,0,950.0,976.6862941911246,18.49354201112874,3112.452250003116,51.925925925925924
1753708852,1,POST,/matrix-multiplication,0.300000,0.000000,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200,162,0,950.0,976.6862941911246,18.49354201112874,3112.452250003116,51.925925925925924
1753708852,1,,Aggregated,0.300000,0.000000,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200,162,0,950.0,976.6862941911246,18.49354201112874,3112.452250003116,51.925925925925924
1753708853,1,POST,/matrix-multiplication,0.300000,0.000000,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200,162,0,950.0,976.6862941911246,18.49354201112874,3112.452250003116,51.925925925925924
1753708853,1,,Aggregated,0.300000,0.000000,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200,162,0,950.0,976.6862941911246,18.49354201112874,3112.452250003116,51.925925925925924
1753708854,1,POST,/matrix-multiplication,0.300000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,162,0,950.0,976.6862941911246,18.49354201112874,3112.452250003116,51.925925925925924
1753708854,1,,Aggregated,0.300000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,162,0,950.0,976.6862941911246,18.49354201112874,3112.452250003116,51.925925925925924
1753708855,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,163,0,950.0,984.0155728095272,18.49354201112874,3112.452250003116,51.938650306748464
1753708855,1,,Aggregated,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,163,0,950.0,984.0155728095272,18.49354201112874,3112.452250003116,51.938650306748464
1753708856,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,163,0,950.0,984.0155728095272,18.49354201112874,3112.452250003116,51.938650306748464
1753708856,1,,Aggregated,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,163,0,950.0,984.0155728095272,18.49354201112874,3112.452250003116,51.938650306748464
1753708857,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,163,0,950.0,984.0155728095272,18.49354201112874,3112.452250003116,51.938650306748464
1753708857,1,,Aggregated,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,163,0,950.0,984.0155728095272,18.49354201112874,3112.452250003116,51.938650306748464
1753708858,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,163,0,950.0,984.0155728095272,18.49354201112874,3112.452250003116,51.938650306748464
1753708858,1,,Aggregated,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,163,0,950.0,984.0155728095272,18.49354201112874,3112.452250003116,51.938650306748464
1753708859,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708859,1,,Aggregated,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708860,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708860,1,,Aggregated,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708861,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708861,1,,Aggregated,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708862,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708862,1,,Aggregated,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708863,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708863,1,,Aggregated,0.200000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,164,0,950.0,991.3280970057069,18.49354201112874,3112.452250003116,51.951219512195124
1753708864,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,165,0,960.0,1002.1439822722283,18.49354201112874,3112.452250003116,51.96363636363636
1753708864,1,,Aggregated,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,165,0,960.0,1002.1439822722283,18.49354201112874,3112.452250003116,51.96363636363636
1753708865,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,165,0,960.0,1002.1439822722283,18.49354201112874,3112.452250003116,51.96363636363636
1753708865,1,,Aggregated,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,165,0,960.0,1002.1439822722283,18.49354201112874,3112.452250003116,51.96363636363636
1753708866,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,165,0,960.0,1002.1439822722283,18.49354201112874,3112.452250003116,51.96363636363636
1753708866,1,,Aggregated,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,165,0,960.0,1002.1439822722283,18.49354201112874,3112.452250003116,51.96363636363636
1753708867,1,POST,/matrix-multiplication,0.200000,0.000000,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,165,0,960.0,1002.1439822722283,18.49354201112874,3112.452250003116,51.96363636363636
1753708867,1,,Aggregated,0.200000,0.000000,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,165,0,960.0,1002.1439822722283,18.49354201112874,3112.452250003116,51.96363636363636
1753708868,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,166,0,960.0,1009.6322715356778,18.49354201112874,3112.452250003116,51.975903614457835
1753708868,1,,Aggregated,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,166,0,960.0,1009.6322715356778,18.49354201112874,3112.452250003116,51.975903614457835
1753708869,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,166,0,960.0,1009.6322715356778,18.49354201112874,3112.452250003116,51.975903614457835
1753708869,1,,Aggregated,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,166,0,960.0,1009.6322715356778,18.49354201112874,3112.452250003116,51.975903614457835
1753708870,1,POST,/matrix-multiplication,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,166,0,960.0,1009.6322715356778,18.49354201112874,3112.452250003116,51.975903614457835
1753708870,1,,Aggregated,0.200000,0.000000,2200,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,166,0,960.0,1009.6322715356778,18.49354201112874,3112.452250003116,51.975903614457835
1753708871,1,POST,/matrix-multiplication,0.200000,0.000000,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,166,0,960.0,1009.6322715356778,18.49354201112874,3112.452250003116,51.975903614457835
1753708871,1,,Aggregated,0.200000,0.000000,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,166,0,960.0,1009.6322715356778,18.49354201112874,3112.452250003116,51.975903614457835
1753708872,1,POST,/matrix-multiplication,0.200000,0.000000,2300,2300,2800,2800,2800,2800,2800,2800,2800,2800,2800,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708872,1,,Aggregated,0.200000,0.000000,2300,2300,2800,2800,2800,2800,2800,2800,2800,2800,2800,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708873,1,POST,/matrix-multiplication,0.200000,0.000000,2300,2300,2800,2800,2800,2800,2800,2800,2800,2800,2800,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708873,1,,Aggregated,0.200000,0.000000,2300,2300,2800,2800,2800,2800,2800,2800,2800,2800,2800,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708874,1,POST,/matrix-multiplication,0.200000,0.000000,2300,2300,2800,2800,2800,2800,2800,2800,2800,2800,2800,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708874,1,,Aggregated,0.200000,0.000000,2300,2300,2800,2800,2800,2800,2800,2800,2800,2800,2800,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708875,1,POST,/matrix-multiplication,0.200000,0.000000,2300,2300,2800,2800,2800,2800,2800,2800,2800,2800,2800,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708875,1,,Aggregated,0.200000,0.000000,2300,2300,2800,2800,2800,2800,2800,2800,2800,2800,2800,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708876,1,POST,/matrix-multiplication,0.200000,0.000000,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708876,1,,Aggregated,0.200000,0.000000,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,167,0,970.0,1017.2367654186618,18.49354201112874,3112.452250003116,51.98802395209581
1753708877,1,POST,/matrix-multiplication,0.300000,0.000000,2300,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400,168,0,970.0,1025.1799391839345,18.49354201112874,3112.452250003116,52.0
1753708877,1,,Aggregated,0.300000,0.000000,2300,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400,168,0,970.0,1025.1799391839345,18.49354201112874,3112.452250003116,52.0
1753708878,1,POST,/matrix-multiplication,0.300000,0.000000,2300,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400,168,0,970.0,1025.1799391839345,18.49354201112874,3112.452250003116,52.0
1753708878,1,,Aggregated,0.300000,0.000000,2300,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400,168,0,970.0,1025.1799391839345,18.49354201112874,3112.452250003116,52.0
1753708879,1,POST,/matrix-multiplication,0.300000,0.000000,2300,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400,168,0,970.0,1025.1799391839345,18.49354201112874,3112.452250003116,52.0
1753708879,1,,Aggregated,0.300000,0.000000,2300,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400,168,0,970.0,1025.1799391839345,18.49354201112874,3112.452250003116,52.0
1753708880,1,POST,/matrix-multiplication,0.300000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,168,0,970.0,1025.1799391839345,18.49354201112874,3112.452250003116,52.0
1753708880,1,,Aggregated,0.300000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,168,0,970.0,1025.1799391839345,18.49354201112874,3112.452250003116,52.0
1753708881,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,169,0,980.0,1033.0510504906115,18.49354201112874,3112.452250003116,52.01183431952663
1753708881,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,169,0,980.0,1033.0510504906115,18.49354201112874,3112.452250003116,52.01183431952663
1753708882,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,169,0,980.0,1033.0510504906115,18.49354201112874,3112.452250003116,52.01183431952663
1753708882,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,169,0,980.0,1033.0510504906115,18.49354201112874,3112.452250003116,52.01183431952663
1753708883,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,169,0,980.0,1033.0510504906115,18.49354201112874,3112.452250003116,52.01183431952663
1753708883,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,169,0,980.0,1033.0510504906115,18.49354201112874,3112.452250003116,52.01183431952663
1753708884,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,169,0,980.0,1033.0510504906115,18.49354201112874,3112.452250003116,52.01183431952663
1753708884,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,169,0,980.0,1033.0510504906115,18.49354201112874,3112.452250003116,52.01183431952663
1753708885,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708885,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708886,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708886,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708887,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708887,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708888,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708888,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708889,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708889,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,170,0,980.0,1040.8527119583382,18.49354201112874,3112.452250003116,52.023529411764706
1753708890,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708890,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708891,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708891,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708893,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708893,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708894,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708894,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708895,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708895,1,,Aggregated,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,171,0,1000.0,1048.7087760227855,18.49354201112874,3112.452250003116,52.03508771929825
1753708896,1,POST,/matrix-multiplication,0.200000,0.000000,2400,2400,3000,3000,3000,3000,3000,3000,3000,3000,3000,172,0,1000.0,1059.7839008715223,18.49354201112874,3112.452250003116,52.04651162790697
1753708896,1,,Aggregated,0.200000,0.000000,2400,2400,3000,3000,3000,3000,3000,3000,3000,3000,3000,172,0,1000.0,1059.7839008715223,18.49354201112874,3112.452250003116,52.04651162790697
1753708897,1,POST,/matrix-multiplication,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,172,0,1000.0,1059.7839008715223,18.49354201112874,3112.452250003116,52.04651162790697
1753708897,1,,Aggregated,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,172,0,1000.0,1059.7839008715223,18.49354201112874,3112.452250003116,52.04651162790697
1753708898,1,POST,/matrix-multiplication,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,172,0,1000.0,1059.7839008715223,18.49354201112874,3112.452250003116,52.04651162790697
1753708898,1,,Aggregated,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,172,0,1000.0,1059.7839008715223,18.49354201112874,3112.452250003116,52.04651162790697
1753708899,1,POST,/matrix-multiplication,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,172,0,1000.0,1059.7839008715223,18.49354201112874,3112.452250003116,52.04651162790697
1753708899,1,,Aggregated,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,172,0,1000.0,1059.7839008715223,18.49354201112874,3112.452250003116,52.04651162790697
1753708900,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,173,0,1000.0,1067.8747441727976,18.49354201112874,3112.452250003116,52.05780346820809
1753708900,1,,Aggregated,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,173,0,1000.0,1067.8747441727976,18.49354201112874,3112.452250003116,52.05780346820809
1753708901,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,173,0,1000.0,1067.8747441727976,18.49354201112874,3112.452250003116,52.05780346820809
1753708901,1,,Aggregated,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,173,0,1000.0,1067.8747441727976,18.49354201112874,3112.452250003116,52.05780346820809
1753708902,1,POST,/matrix-multiplication,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,173,0,1000.0,1067.8747441727976,18.49354201112874,3112.452250003116,52.05780346820809
1753708902,1,,Aggregated,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,173,0,1000.0,1067.8747441727976,18.49354201112874,3112.452250003116,52.05780346820809
1753708903,1,POST,/matrix-multiplication,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,173,0,1000.0,1067.8747441727976,18.49354201112874,3112.452250003116,52.05780346820809
1753708903,1,,Aggregated,0.200000,0.000000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,173,0,1000.0,1067.8747441727976,18.49354201112874,3112.452250003116,52.05780346820809
1753708904,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708904,1,,Aggregated,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708905,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708905,1,,Aggregated,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708906,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708906,1,,Aggregated,0.200000,0.000000,2500,2500,3000,3000,3000,3000,3000,3000,3000,3000,3000,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708907,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708907,1,,Aggregated,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708908,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708908,1,,Aggregated,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,174,0,1000.0,1075.9565600568037,18.49354201112874,3112.452250003116,52.06896551724138
1753708909,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,175,0,1000.0,1084.1437849535473,18.49354201112874,3112.452250003116,52.08
1753708909,1,,Aggregated,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,175,0,1000.0,1084.1437849535473,18.49354201112874,3112.452250003116,52.08
1753708910,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,175,0,1000.0,1084.1437849535473,18.49354201112874,3112.452250003116,52.08
1753708910,1,,Aggregated,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,175,0,1000.0,1084.1437849535473,18.49354201112874,3112.452250003116,52.08
1753708911,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,175,0,1000.0,1084.1437849535473,18.49354201112874,3112.452250003116,52.08
1753708911,1,,Aggregated,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,175,0,1000.0,1084.1437849535473,18.49354201112874,3112.452250003116,52.08
1753708912,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,175,0,1000.0,1084.1437849535473,18.49354201112874,3112.452250003116,52.08
1753708912,1,,Aggregated,0.200000,0.000000,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,175,0,1000.0,1084.1437849535473,18.49354201112874,3112.452250003116,52.08
1753708913,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,2600,2600,2600,2600,2600,2600,2600,2600,2600,176,0,1000.0,1092.4729064423775,18.49354201112874,3112.452250003116,52.09090909090909
1753708913,1,,Aggregated,0.200000,0.000000,2500,2500,2600,2600,2600,2600,2600,2600,2600,2600,2600,176,0,1000.0,1092.4729064423775,18.49354201112874,3112.452250003116,52.09090909090909
1753708914,1,POST,/matrix-multiplication,0.200000,0.000000,2500,2500,2600,2600,2600,2600,2600,2600,2600,2600,2600,176,0,1000.0,1092.4729064423775,18.49354201112874,3112.452250003116,52.09090909090909
1753708914,1,,Aggregated,0.200000,0.000000,2500,2500,2600,2600,2600,2600,2600,2600,2600,2600,2600,176,0,1000.0,1092.4729064423775,18.49354201112874,3112.452250003116,52.09090909090909
1753708915,1,POST,/matrix-multiplication,0.200000,0.000000,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,176,0,1000.0,1092.4729064423775,18.49354201112874,3112.452250003116,52.09090909090909
